full_name,plate,well,diploid?
EVO3D_IRA1_NON_R2_T21_Plate4-D7,EVO3D_IRA1_NON_R2_T21_Plate4,D7,
EVO3D_IRA1_NON_R2_T21_Plate4-D8,EVO3D_IRA1_NON_R2_T21_Plate4,D8,
EVO3D_IRA1_NON_R2_T21_Plate4-D9,EVO3D_IRA1_NON_R2_T21_Plate4,D9,
EVO3D_IRA1_NON_R2_T21_Plate4-D10,EVO3D_IRA1_NON_R2_T21_Plate4,D10,
EVO3D_IRA1_NON_R2_T21_Plate4-D11,EVO3D_IRA1_NON_R2_T21_Plate4,D11,
EVO3D_IRA1_NON_R2_T21_Plate4-D12,EVO3D_IRA1_NON_R2_T21_Plate4,D12,
EVO3D_IRA1_NON_R2_T21_Plate4-E1,EVO3D_IRA1_NON_R2_T21_Plate4,E1,
EVO3D_IRA1_NON_R2_T21_Plate4-E2,EVO3D_IRA1_NON_R2_T21_Plate4,E2,
EVO3D_IRA1_NON_R2_T21_Plate4-E3,EVO3D_IRA1_NON_R2_T21_Plate4,E3,
EVO3D_IRA1_NON_R2_T21_Plate4-E4,EVO3D_IRA1_NON_R2_T21_Plate4,E4,
EVO3D_IRA1_NON_R2_T21_Plate4-E5,EVO3D_IRA1_NON_R2_T21_Plate4,E5,
EVO3D_IRA1_NON_R2_T21_Plate4-E6,EVO3D_IRA1_NON_R2_T21_Plate4,E6,
EVO3D_IRA1_NON_R2_T21_Plate4-E7,EVO3D_IRA1_NON_R2_T21_Plate4,E7,
EVO3D_IRA1_NON_R2_T21_Plate4-E8,EVO3D_IRA1_NON_R2_T21_Plate4,E8,?
EVO3D_IRA1_NON_R2_T21_Plate4-E9,EVO3D_IRA1_NON_R2_T21_Plate4,E9,
EVO3D_IRA1_NON_R2_T21_Plate4-E10,EVO3D_IRA1_NON_R2_T21_Plate4,E10,
EVO3D_IRA1_NON_R2_T21_Plate4-E11,EVO3D_IRA1_NON_R2_T21_Plate4,E11,
EVO3D_IRA1_NON_R2_T21_Plate4-E12,EVO3D_IRA1_NON_R2_T21_Plate4,E12,
EVO3D_IRA1_NON_R2_T21_Plate4-F1,EVO3D_IRA1_NON_R2_T21_Plate4,F1,
EVO3D_IRA1_NON_R2_T21_Plate4-F2,EVO3D_IRA1_NON_R2_T21_Plate4,F2,
EVO3D_IRA1_NON_R2_T21_Plate4-F3,EVO3D_IRA1_NON_R2_T21_Plate4,F3,
EVO3D_IRA1_NON_R2_T21_Plate4-F4,EVO3D_IRA1_NON_R2_T21_Plate4,F4,
EVO3D_IRA1_NON_R2_T21_Plate4-F5,EVO3D_IRA1_NON_R2_T21_Plate4,F5,
EVO3D_IRA1_NON_R2_T21_Plate4-F6,EVO3D_IRA1_NON_R2_T21_Plate4,F6,
EVO3D_IRA1_NON_R2_T21_Plate4-F7,EVO3D_IRA1_NON_R2_T21_Plate4,F7,
EVO3D_IRA1_NON_R2_T21_Plate4-F8,EVO3D_IRA1_NON_R2_T21_Plate4,F8,
EVO3D_IRA1_NON_R2_T21_Plate4-F9,EVO3D_IRA1_NON_R2_T21_Plate4,F9,?
EVO3D_IRA1_NON_R2_T21_Plate4-F10,EVO3D_IRA1_NON_R2_T21_Plate4,F10,
EVO3D_IRA1_NON_R2_T21_Plate4-F11,EVO3D_IRA1_NON_R2_T21_Plate4,F11,
EVO3D_IRA1_NON_R2_T21_Plate4-F12,EVO3D_IRA1_NON_R2_T21_Plate4,F12,?
EVO3D_IRA1_NON_R2_T21_Plate4-G1,EVO3D_IRA1_NON_R2_T21_Plate4,G1,
EVO3D_IRA1_NON_R2_T21_Plate4-G2,EVO3D_IRA1_NON_R2_T21_Plate4,G2,
EVO3D_IRA1_NON_R2_T21_Plate4-G3,EVO3D_IRA1_NON_R2_T21_Plate4,G3,
EVO3D_IRA1_NON_R2_T21_Plate4-G4,EVO3D_IRA1_NON_R2_T21_Plate4,G4,?
EVO3D_IRA1_NON_R2_T21_Plate4-G5,EVO3D_IRA1_NON_R2_T21_Plate4,G5,
EVO3D_IRA1_NON_R2_T21_Plate4-G6,EVO3D_IRA1_NON_R2_T21_Plate4,G6,?
EVO3D_IRA1_NON_R2_T21_Plate4-G7,EVO3D_IRA1_NON_R2_T21_Plate4,G7,
EVO3D_IRA1_NON_R2_T21_Plate4-G8,EVO3D_IRA1_NON_R2_T21_Plate4,G8,
EVO3D_IRA1_NON_R2_T21_Plate4-G9,EVO3D_IRA1_NON_R2_T21_Plate4,G9,
EVO3D_IRA1_NON_R2_T21_Plate4-G10,EVO3D_IRA1_NON_R2_T21_Plate4,G10,
EVO3D_IRA1_NON_R2_T21_Plate4-G11,EVO3D_IRA1_NON_R2_T21_Plate4,G11,
EVO3D_IRA1_NON_R2_T21_Plate4-G12,EVO3D_IRA1_NON_R2_T21_Plate4,G12,
EVO3D_IRA1_NON_R2_T21_Plate4-H1,EVO3D_IRA1_NON_R2_T21_Plate4,H1,
EVO3D_IRA1_NON_R2_T21_Plate4-H2,EVO3D_IRA1_NON_R2_T21_Plate4,H2,
EVO3D_IRA1_NON_R2_T21_Plate4-H3,EVO3D_IRA1_NON_R2_T21_Plate4,H3,
EVO3D_IRA1_NON_R2_T21_Plate4-H4,EVO3D_IRA1_NON_R2_T21_Plate4,H4,
EVO3D_IRA1_NON_R2_T21_Plate4-H5,EVO3D_IRA1_NON_R2_T21_Plate4,H5,?
EVO3D_IRA1_NON_R2_T21_Plate4-H6,EVO3D_IRA1_NON_R2_T21_Plate4,H6,
EVO3D_IRA1_NON_R2_T21_Plate4-H7,EVO3D_IRA1_NON_R2_T21_Plate4,H7,
EVO3D_IRA1_NON_R2_T21_Plate4-H8,EVO3D_IRA1_NON_R2_T21_Plate4,H8,
EVO3D_IRA1_NON_R2_T21_Plate4-H9,EVO3D_IRA1_NON_R2_T21_Plate4,H9,?
EVO3D_IRA1_NON_R2_T21_Plate4-H10,EVO3D_IRA1_NON_R2_T21_Plate4,H10,
EVO3D_IRA1_NON_R2_T21_Plate4-H11,EVO3D_IRA1_NON_R2_T21_Plate4,H11,
EVO3D_IRA1_NON_R2_T21_Plate4-H12,EVO3D_IRA1_NON_R2_T21_Plate4,H12,
EVO3D_IRA1_NON_R2_T21_Plate5-A1,EVO3D_IRA1_NON_R2_T21_Plate5,A1,
EVO3D_IRA1_NON_R2_T21_Plate5-A2,EVO3D_IRA1_NON_R2_T21_Plate5,A2,
EVO3D_IRA1_NON_R2_T21_Plate5-A3,EVO3D_IRA1_NON_R2_T21_Plate5,A3,?
EVO3D_IRA1_NON_R2_T21_Plate5-A4,EVO3D_IRA1_NON_R2_T21_Plate5,A4,?
EVO3D_IRA1_NON_R2_T21_Plate5-A5,EVO3D_IRA1_NON_R2_T21_Plate5,A5,
EVO3D_IRA1_NON_R2_T21_Plate5-A6,EVO3D_IRA1_NON_R2_T21_Plate5,A6,?
EVO3D_IRA1_NON_R2_T21_Plate5-A7,EVO3D_IRA1_NON_R2_T21_Plate5,A7,
EVO3D_IRA1_NON_R2_T21_Plate5-A8,EVO3D_IRA1_NON_R2_T21_Plate5,A8,
EVO3D_IRA1_NON_R2_T21_Plate5-A9,EVO3D_IRA1_NON_R2_T21_Plate5,A9,
EVO3D_IRA1_NON_R2_T21_Plate5-A10,EVO3D_IRA1_NON_R2_T21_Plate5,A10,
EVO3D_IRA1_NON_R2_T21_Plate5-A11,EVO3D_IRA1_NON_R2_T21_Plate5,A11,
EVO3D_IRA1_NON_R2_T21_Plate5-A12,EVO3D_IRA1_NON_R2_T21_Plate5,A12,
EVO3D_IRA1_NON_R2_T21_Plate5-B1,EVO3D_IRA1_NON_R2_T21_Plate5,B1,
EVO3D_IRA1_NON_R2_T21_Plate5-B2,EVO3D_IRA1_NON_R2_T21_Plate5,B2,?
EVO3D_IRA1_NON_R2_T21_Plate5-B3,EVO3D_IRA1_NON_R2_T21_Plate5,B3,
EVO3D_IRA1_NON_R2_T21_Plate5-B4,EVO3D_IRA1_NON_R2_T21_Plate5,B4,
EVO3D_IRA1_NON_R2_T21_Plate5-B5,EVO3D_IRA1_NON_R2_T21_Plate5,B5,
EVO3D_IRA1_NON_R2_T21_Plate5-B6,EVO3D_IRA1_NON_R2_T21_Plate5,B6,
EVO3D_IRA1_NON_R2_T21_Plate5-B7,EVO3D_IRA1_NON_R2_T21_Plate5,B7,
EVO3D_IRA1_NON_R2_T21_Plate5-B8,EVO3D_IRA1_NON_R2_T21_Plate5,B8,
EVO3D_IRA1_NON_R2_T21_Plate5-B9,EVO3D_IRA1_NON_R2_T21_Plate5,B9,
EVO3D_IRA1_NON_R2_T21_Plate5-B10,EVO3D_IRA1_NON_R2_T21_Plate5,B10,
EVO3D_IRA1_NON_R2_T21_Plate5-B11,EVO3D_IRA1_NON_R2_T21_Plate5,B11,
EVO3D_IRA1_NON_R2_T21_Plate5-B12,EVO3D_IRA1_NON_R2_T21_Plate5,B12,?
EVO3D_IRA1_NON_R2_T21_Plate5-C1,EVO3D_IRA1_NON_R2_T21_Plate5,C1,
EVO3D_IRA1_NON_R2_T21_Plate5-C2,EVO3D_IRA1_NON_R2_T21_Plate5,C2,
EVO3D_IRA1_NON_R2_T21_Plate5-C3,EVO3D_IRA1_NON_R2_T21_Plate5,C3,?
EVO3D_IRA1_NON_R2_T21_Plate5-C4,EVO3D_IRA1_NON_R2_T21_Plate5,C4,
EVO3D_IRA1_NON_R2_T21_Plate5-C5,EVO3D_IRA1_NON_R2_T21_Plate5,C5,
EVO3D_IRA1_NON_R2_T21_Plate5-C6,EVO3D_IRA1_NON_R2_T21_Plate5,C6,
EVO3D_IRA1_NON_R2_T21_Plate5-C7,EVO3D_IRA1_NON_R2_T21_Plate5,C7,
EVO3D_IRA1_NON_R2_T21_Plate5-C8,EVO3D_IRA1_NON_R2_T21_Plate5,C8,?
EVO3D_IRA1_NON_R2_T21_Plate5-C9,EVO3D_IRA1_NON_R2_T21_Plate5,C9,
EVO3D_IRA1_NON_R2_T21_Plate5-C10,EVO3D_IRA1_NON_R2_T21_Plate5,C10,?
EVO3D_IRA1_NON_R2_T21_Plate5-C11,EVO3D_IRA1_NON_R2_T21_Plate5,C11,?
EVO3D_IRA1_NON_R2_T21_Plate5-C12,EVO3D_IRA1_NON_R2_T21_Plate5,C12,
EVO3D_IRA1_NON_R2_T21_Plate5-D1,EVO3D_IRA1_NON_R2_T21_Plate5,D1,
EVO3D_IRA1_NON_R2_T21_Plate5-D2,EVO3D_IRA1_NON_R2_T21_Plate5,D2,
EVO3D_IRA1_NON_R2_T21_Plate5-D3,EVO3D_IRA1_NON_R2_T21_Plate5,D3,
EVO3D_IRA1_NON_R2_T21_Plate5-D4,EVO3D_IRA1_NON_R2_T21_Plate5,D4,
EVO3D_IRA1_NON_R2_T21_Plate5-D5,EVO3D_IRA1_NON_R2_T21_Plate5,D5,
EVO3D_IRA1_NON_R2_T21_Plate5-D6,EVO3D_IRA1_NON_R2_T21_Plate5,D6,
EVO3D_IRA1_NON_R2_T21_Plate5-D7,EVO3D_IRA1_NON_R2_T21_Plate5,D7,
EVO3D_IRA1_NON_R2_T21_Plate5-D8,EVO3D_IRA1_NON_R2_T21_Plate5,D8,
EVO3D_IRA1_NON_R2_T21_Plate5-D9,EVO3D_IRA1_NON_R2_T21_Plate5,D9,
EVO3D_IRA1_NON_R2_T21_Plate5-D10,EVO3D_IRA1_NON_R2_T21_Plate5,D10,
EVO3D_IRA1_NON_R2_T21_Plate5-D11,EVO3D_IRA1_NON_R2_T21_Plate5,D11,
EVO3D_IRA1_NON_R2_T21_Plate5-D12,EVO3D_IRA1_NON_R2_T21_Plate5,D12,?
EVO3D_IRA1_NON_R2_T21_Plate5-E1,EVO3D_IRA1_NON_R2_T21_Plate5,E1,
EVO3D_IRA1_NON_R2_T21_Plate5-E2,EVO3D_IRA1_NON_R2_T21_Plate5,E2,
EVO3D_IRA1_NON_R2_T21_Plate5-E3,EVO3D_IRA1_NON_R2_T21_Plate5,E3,?
EVO3D_IRA1_NON_R2_T21_Plate5-E4,EVO3D_IRA1_NON_R2_T21_Plate5,E4,
EVO3D_IRA1_NON_R2_T21_Plate5-E5,EVO3D_IRA1_NON_R2_T21_Plate5,E5,?
EVO3D_IRA1_NON_R2_T21_Plate5-E6,EVO3D_IRA1_NON_R2_T21_Plate5,E6,
EVO3D_IRA1_NON_R2_T21_Plate5-E7,EVO3D_IRA1_NON_R2_T21_Plate5,E7,
EVO3D_IRA1_NON_R2_T21_Plate5-E8,EVO3D_IRA1_NON_R2_T21_Plate5,E8,?
EVO3D_IRA1_NON_R2_T21_Plate5-E9,EVO3D_IRA1_NON_R2_T21_Plate5,E9,y
EVO3D_IRA1_NON_R2_T21_Plate5-E10,EVO3D_IRA1_NON_R2_T21_Plate5,E10,?
EVO3D_IRA1_NON_R2_T21_Plate5-E11,EVO3D_IRA1_NON_R2_T21_Plate5,E11,?
EVO3D_IRA1_NON_R2_T21_Plate5-E12,EVO3D_IRA1_NON_R2_T21_Plate5,E12,
EVO3D_IRA1_NON_R2_T21_Plate5-F1,EVO3D_IRA1_NON_R2_T21_Plate5,F1,?
EVO3D_IRA1_NON_R2_T21_Plate5-F2,EVO3D_IRA1_NON_R2_T21_Plate5,F2,
EVO3D_IRA1_NON_R2_T21_Plate5-F3,EVO3D_IRA1_NON_R2_T21_Plate5,F3,
EVO3D_IRA1_NON_R2_T21_Plate5-F4,EVO3D_IRA1_NON_R2_T21_Plate5,F4,
EVO3D_IRA1_NON_R2_T21_Plate5-F5,EVO3D_IRA1_NON_R2_T21_Plate5,F5,
EVO3D_IRA1_NON_R2_T21_Plate5-F6,EVO3D_IRA1_NON_R2_T21_Plate5,F6,?
EVO3D_IRA1_NON_R2_T21_Plate5-F7,EVO3D_IRA1_NON_R2_T21_Plate5,F7,
EVO3D_IRA1_NON_R2_T21_Plate5-F8,EVO3D_IRA1_NON_R2_T21_Plate5,F8,
EVO3D_IRA1_NON_R2_T21_Plate5-F9,EVO3D_IRA1_NON_R2_T21_Plate5,F9,
EVO3D_IRA1_NON_R2_T21_Plate5-F10,EVO3D_IRA1_NON_R2_T21_Plate5,F10,
EVO3D_IRA1_NON_R2_T21_Plate5-F11,EVO3D_IRA1_NON_R2_T21_Plate5,F11,
EVO3D_IRA1_NON_R2_T21_Plate5-F12,EVO3D_IRA1_NON_R2_T21_Plate5,F12,
EVO3D_IRA1_NON_R2_T21_Plate5-G1,EVO3D_IRA1_NON_R2_T21_Plate5,G1,
EVO3D_IRA1_NON_R2_T21_Plate5-G2,EVO3D_IRA1_NON_R2_T21_Plate5,G2,?
EVO3D_IRA1_NON_R2_T21_Plate5-G3,EVO3D_IRA1_NON_R2_T21_Plate5,G3,
EVO3D_IRA1_NON_R2_T21_Plate5-G4,EVO3D_IRA1_NON_R2_T21_Plate5,G4,?
EVO3D_IRA1_NON_R2_T21_Plate5-G5,EVO3D_IRA1_NON_R2_T21_Plate5,G5,
EVO3D_IRA1_NON_R2_T21_Plate5-G6,EVO3D_IRA1_NON_R2_T21_Plate5,G6,y
EVO3D_IRA1_NON_R2_T21_Plate5-G7,EVO3D_IRA1_NON_R2_T21_Plate5,G7,
EVO3D_IRA1_NON_R2_T21_Plate5-G8,EVO3D_IRA1_NON_R2_T21_Plate5,G8,?
EVO3D_IRA1_NON_R2_T21_Plate5-G9,EVO3D_IRA1_NON_R2_T21_Plate5,G9,
EVO3D_IRA1_NON_R2_T21_Plate5-G10,EVO3D_IRA1_NON_R2_T21_Plate5,G10,?
EVO3D_IRA1_NON_R2_T21_Plate5-G11,EVO3D_IRA1_NON_R2_T21_Plate5,G11,
EVO3D_IRA1_NON_R2_T21_Plate5-G12,EVO3D_IRA1_NON_R2_T21_Plate5,G12,
EVO3D_IRA1_NON_R2_T21_Plate5-H1,EVO3D_IRA1_NON_R2_T21_Plate5,H1,
EVO3D_IRA1_NON_R2_T21_Plate5-H2,EVO3D_IRA1_NON_R2_T21_Plate5,H2,
EVO3D_IRA1_NON_R2_T21_Plate5-H3,EVO3D_IRA1_NON_R2_T21_Plate5,H3,?
EVO3D_IRA1_NON_R2_T21_Plate5-H4,EVO3D_IRA1_NON_R2_T21_Plate5,H4,
EVO3D_IRA1_NON_R2_T21_Plate5-H5,EVO3D_IRA1_NON_R2_T21_Plate5,H5,
EVO3D_IRA1_NON_R2_T21_Plate5-H6,EVO3D_IRA1_NON_R2_T21_Plate5,H6,
EVO3D_IRA1_NON_R2_T21_Plate5-H7,EVO3D_IRA1_NON_R2_T21_Plate5,H7,
EVO3D_IRA1_NON_R2_T21_Plate5-H8,EVO3D_IRA1_NON_R2_T21_Plate5,H8,
EVO3D_IRA1_NON_R2_T21_Plate5-H9,EVO3D_IRA1_NON_R2_T21_Plate5,H9,?
EVO3D_IRA1_NON_R2_T21_Plate5-H10,EVO3D_IRA1_NON_R2_T21_Plate5,H10,
EVO3D_IRA1_NON_R2_T21_Plate5-H11,EVO3D_IRA1_NON_R2_T21_Plate5,H11,?
EVO3D_IRA1_NON_R2_T21_Plate5-H12,EVO3D_IRA1_NON_R2_T21_Plate5,H12,
EVO3D_IRA1_NON_R3_T21_Plate1-A1,EVO3D_IRA1_NON_R3_T21_Plate1,A1,y
EVO3D_IRA1_NON_R3_T21_Plate1-A2,EVO3D_IRA1_NON_R3_T21_Plate1,A2,
EVO3D_IRA1_NON_R3_T21_Plate1-A3,EVO3D_IRA1_NON_R3_T21_Plate1,A3,y
EVO3D_IRA1_NON_R3_T21_Plate1-A4,EVO3D_IRA1_NON_R3_T21_Plate1,A4,y
EVO3D_IRA1_NON_R3_T21_Plate1-A5,EVO3D_IRA1_NON_R3_T21_Plate1,A5,y
EVO3D_IRA1_NON_R3_T21_Plate1-A6,EVO3D_IRA1_NON_R3_T21_Plate1,A6,y
EVO3D_IRA1_NON_R3_T21_Plate1-A7,EVO3D_IRA1_NON_R3_T21_Plate1,A7,y
EVO3D_IRA1_NON_R3_T21_Plate1-A8,EVO3D_IRA1_NON_R3_T21_Plate1,A8,?
EVO3D_IRA1_NON_R3_T21_Plate1-A9,EVO3D_IRA1_NON_R3_T21_Plate1,A9,y
EVO3D_IRA1_NON_R3_T21_Plate1-A10,EVO3D_IRA1_NON_R3_T21_Plate1,A10,?
EVO3D_IRA1_NON_R3_T21_Plate1-A11,EVO3D_IRA1_NON_R3_T21_Plate1,A11,y
EVO3D_IRA1_NON_R3_T21_Plate1-A12,EVO3D_IRA1_NON_R3_T21_Plate1,A12,y
EVO3D_IRA1_NON_R3_T21_Plate1-B1,EVO3D_IRA1_NON_R3_T21_Plate1,B1,y
EVO3D_IRA1_NON_R3_T21_Plate1-B2,EVO3D_IRA1_NON_R3_T21_Plate1,B2,?
EVO3D_IRA1_NON_R3_T21_Plate1-B3,EVO3D_IRA1_NON_R3_T21_Plate1,B3,?
EVO3D_IRA1_NON_R3_T21_Plate1-B4,EVO3D_IRA1_NON_R3_T21_Plate1,B4,?
EVO3D_IRA1_NON_R3_T21_Plate1-B5,EVO3D_IRA1_NON_R3_T21_Plate1,B5,y
EVO3D_IRA1_NON_R3_T21_Plate1-B6,EVO3D_IRA1_NON_R3_T21_Plate1,B6,y
EVO3D_IRA1_NON_R3_T21_Plate1-B7,EVO3D_IRA1_NON_R3_T21_Plate1,B7,
EVO3D_IRA1_NON_R3_T21_Plate1-B8,EVO3D_IRA1_NON_R3_T21_Plate1,B8,y
EVO3D_IRA1_NON_R3_T21_Plate1-B9,EVO3D_IRA1_NON_R3_T21_Plate1,B9,y
EVO3D_IRA1_NON_R3_T21_Plate1-B10,EVO3D_IRA1_NON_R3_T21_Plate1,B10,y
EVO3D_IRA1_NON_R3_T21_Plate1-B11,EVO3D_IRA1_NON_R3_T21_Plate1,B11,?
EVO3D_IRA1_NON_R3_T21_Plate1-B12,EVO3D_IRA1_NON_R3_T21_Plate1,B12,?
EVO3D_IRA1_NON_R3_T21_Plate1-C1,EVO3D_IRA1_NON_R3_T21_Plate1,C1,?
EVO3D_IRA1_NON_R3_T21_Plate1-C2,EVO3D_IRA1_NON_R3_T21_Plate1,C2,y
EVO3D_IRA1_NON_R3_T21_Plate1-C3,EVO3D_IRA1_NON_R3_T21_Plate1,C3,?
EVO3D_IRA1_NON_R3_T21_Plate1-C4,EVO3D_IRA1_NON_R3_T21_Plate1,C4,y
EVO3D_IRA1_NON_R3_T21_Plate1-C5,EVO3D_IRA1_NON_R3_T21_Plate1,C5,y
EVO3D_IRA1_NON_R3_T21_Plate1-C6,EVO3D_IRA1_NON_R3_T21_Plate1,C6,?
EVO3D_IRA1_NON_R3_T21_Plate1-C7,EVO3D_IRA1_NON_R3_T21_Plate1,C7,?
EVO3D_IRA1_NON_R3_T21_Plate1-C8,EVO3D_IRA1_NON_R3_T21_Plate1,C8,?
EVO3D_IRA1_NON_R3_T21_Plate1-C9,EVO3D_IRA1_NON_R3_T21_Plate1,C9,?
EVO3D_IRA1_NON_R3_T21_Plate1-C10,EVO3D_IRA1_NON_R3_T21_Plate1,C10,y
EVO3D_IRA1_NON_R3_T21_Plate1-C11,EVO3D_IRA1_NON_R3_T21_Plate1,C11,y
EVO3D_IRA1_NON_R3_T21_Plate1-C12,EVO3D_IRA1_NON_R3_T21_Plate1,C12,y
EVO3D_IRA1_NON_R3_T21_Plate1-D1,EVO3D_IRA1_NON_R3_T21_Plate1,D1,y
EVO3D_IRA1_NON_R3_T21_Plate1-D2,EVO3D_IRA1_NON_R3_T21_Plate1,D2,y
EVO3D_IRA1_NON_R3_T21_Plate1-D3,EVO3D_IRA1_NON_R3_T21_Plate1,D3,y
EVO3D_IRA1_NON_R3_T21_Plate1-D4,EVO3D_IRA1_NON_R3_T21_Plate1,D4,y
EVO3D_IRA1_NON_R3_T21_Plate1-D5,EVO3D_IRA1_NON_R3_T21_Plate1,D5,?
EVO3D_IRA1_NON_R3_T21_Plate1-D6,EVO3D_IRA1_NON_R3_T21_Plate1,D6,?
EVO3D_IRA1_NON_R3_T21_Plate1-D7,EVO3D_IRA1_NON_R3_T21_Plate1,D7,
EVO3D_IRA1_NON_R3_T21_Plate1-D8,EVO3D_IRA1_NON_R3_T21_Plate1,D8,
EVO3D_IRA1_NON_R3_T21_Plate1-D9,EVO3D_IRA1_NON_R3_T21_Plate1,D9,?
EVO3D_IRA1_NON_R3_T21_Plate1-D10,EVO3D_IRA1_NON_R3_T21_Plate1,D10,?
EVO3D_IRA1_NON_R3_T21_Plate1-D11,EVO3D_IRA1_NON_R3_T21_Plate1,D11,y
EVO3D_IRA1_NON_R3_T21_Plate1-D12,EVO3D_IRA1_NON_R3_T21_Plate1,D12,?
EVO3D_IRA1_NON_R3_T21_Plate1-E1,EVO3D_IRA1_NON_R3_T21_Plate1,E1,y
EVO3D_IRA1_NON_R3_T21_Plate1-E2,EVO3D_IRA1_NON_R3_T21_Plate1,E2,y
EVO3D_IRA1_NON_R3_T21_Plate1-E3,EVO3D_IRA1_NON_R3_T21_Plate1,E3,?
EVO3D_IRA1_NON_R3_T21_Plate1-E4,EVO3D_IRA1_NON_R3_T21_Plate1,E4,y
EVO3D_IRA1_NON_R3_T21_Plate1-E5,EVO3D_IRA1_NON_R3_T21_Plate1,E5,?
EVO3D_IRA1_NON_R3_T21_Plate1-E6,EVO3D_IRA1_NON_R3_T21_Plate1,E6,?
EVO3D_IRA1_NON_R3_T21_Plate1-E7,EVO3D_IRA1_NON_R3_T21_Plate1,E7,
EVO3D_IRA1_NON_R3_T21_Plate1-E8,EVO3D_IRA1_NON_R3_T21_Plate1,E8,?
EVO3D_IRA1_NON_R3_T21_Plate1-E9,EVO3D_IRA1_NON_R3_T21_Plate1,E9,
EVO3D_IRA1_NON_R3_T21_Plate1-E10,EVO3D_IRA1_NON_R3_T21_Plate1,E10,?
EVO3D_IRA1_NON_R3_T21_Plate1-E11,EVO3D_IRA1_NON_R3_T21_Plate1,E11,
EVO3D_IRA1_NON_R3_T21_Plate1-E12,EVO3D_IRA1_NON_R3_T21_Plate1,E12,y
EVO3D_IRA1_NON_R3_T21_Plate1-F1,EVO3D_IRA1_NON_R3_T21_Plate1,F1,y
EVO3D_IRA1_NON_R3_T21_Plate1-F2,EVO3D_IRA1_NON_R3_T21_Plate1,F2,?
EVO3D_IRA1_NON_R3_T21_Plate1-F3,EVO3D_IRA1_NON_R3_T21_Plate1,F3,y
EVO3D_IRA1_NON_R3_T21_Plate1-F4,EVO3D_IRA1_NON_R3_T21_Plate1,F4,y
EVO3D_IRA1_NON_R3_T21_Plate1-F5,EVO3D_IRA1_NON_R3_T21_Plate1,F5,?
EVO3D_IRA1_NON_R3_T21_Plate1-F6,EVO3D_IRA1_NON_R3_T21_Plate1,F6,?
EVO3D_IRA1_NON_R3_T21_Plate1-F7,EVO3D_IRA1_NON_R3_T21_Plate1,F7,y
EVO3D_IRA1_NON_R3_T21_Plate1-F8,EVO3D_IRA1_NON_R3_T21_Plate1,F8,?
EVO3D_IRA1_NON_R3_T21_Plate1-F9,EVO3D_IRA1_NON_R3_T21_Plate1,F9,y
EVO3D_IRA1_NON_R3_T21_Plate1-F10,EVO3D_IRA1_NON_R3_T21_Plate1,F10,
EVO3D_IRA1_NON_R3_T21_Plate1-F11,EVO3D_IRA1_NON_R3_T21_Plate1,F11,
EVO3D_IRA1_NON_R3_T21_Plate1-F12,EVO3D_IRA1_NON_R3_T21_Plate1,F12,
EVO3D_IRA1_NON_R3_T21_Plate1-G1,EVO3D_IRA1_NON_R3_T21_Plate1,G1,?
EVO3D_IRA1_NON_R3_T21_Plate1-G2,EVO3D_IRA1_NON_R3_T21_Plate1,G2,y
EVO3D_IRA1_NON_R3_T21_Plate1-G3,EVO3D_IRA1_NON_R3_T21_Plate1,G3,y
EVO3D_IRA1_NON_R3_T21_Plate1-G4,EVO3D_IRA1_NON_R3_T21_Plate1,G4,?
EVO3D_IRA1_NON_R3_T21_Plate1-G5,EVO3D_IRA1_NON_R3_T21_Plate1,G5,y
EVO3D_IRA1_NON_R3_T21_Plate1-G6,EVO3D_IRA1_NON_R3_T21_Plate1,G6,
EVO3D_IRA1_NON_R3_T21_Plate1-G7,EVO3D_IRA1_NON_R3_T21_Plate1,G7,y
EVO3D_IRA1_NON_R3_T21_Plate1-G8,EVO3D_IRA1_NON_R3_T21_Plate1,G8,y
EVO3D_IRA1_NON_R3_T21_Plate1-G9,EVO3D_IRA1_NON_R3_T21_Plate1,G9,
EVO3D_IRA1_NON_R3_T21_Plate1-G10,EVO3D_IRA1_NON_R3_T21_Plate1,G10,
EVO3D_IRA1_NON_R3_T21_Plate1-G11,EVO3D_IRA1_NON_R3_T21_Plate1,G11,y
EVO3D_IRA1_NON_R3_T21_Plate1-G12,EVO3D_IRA1_NON_R3_T21_Plate1,G12,y
EVO3D_IRA1_NON_R3_T21_Plate1-H1,EVO3D_IRA1_NON_R3_T21_Plate1,H1,y
EVO3D_IRA1_NON_R3_T21_Plate1-H2,EVO3D_IRA1_NON_R3_T21_Plate1,H2,y
EVO3D_IRA1_NON_R3_T21_Plate1-H3,EVO3D_IRA1_NON_R3_T21_Plate1,H3,y
EVO3D_IRA1_NON_R3_T21_Plate1-H4,EVO3D_IRA1_NON_R3_T21_Plate1,H4,y
EVO3D_IRA1_NON_R3_T21_Plate1-H5,EVO3D_IRA1_NON_R3_T21_Plate1,H5,?
EVO3D_IRA1_NON_R3_T21_Plate1-H6,EVO3D_IRA1_NON_R3_T21_Plate1,H6,
EVO3D_IRA1_NON_R3_T21_Plate1-H7,EVO3D_IRA1_NON_R3_T21_Plate1,H7,?
EVO3D_IRA1_NON_R3_T21_Plate1-H8,EVO3D_IRA1_NON_R3_T21_Plate1,H8,y
EVO3D_IRA1_NON_R3_T21_Plate1-H9,EVO3D_IRA1_NON_R3_T21_Plate1,H9,y
